design,method,method_label,wrong_order,rho,seed,ate_error,cf_rmse,cf_inconsistency,source
design_i,ot,OT,False,0.3,12,0.11722395776142731,0.30172680296018506,0.16320823595109582,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.3,13,0.16915275045059427,0.33238448049420527,0.15095544335630715,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.3,14,0.11749711536086574,0.29238623896994625,0.17574472892053988,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.3,15,0.18413475932343043,0.33878444927682416,0.14596864668239262,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.3,16,0.15865824462993697,0.3051808188998556,0.13993150214894087,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.3,17,0.04959721953594397,0.22154864666397106,0.1465765588559122,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.3,18,0.04786538661343631,0.2513277075799376,0.1560088372229432,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.3,19,0.13742404385911505,0.32736720459775165,0.16004879981371414,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.5,0,0.041287811800831485,0.2381234614331095,0.14908102705657228,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.5,1,0.09134136618960656,0.27529235398048546,0.14413225225480045,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.5,2,0.046550653773528225,0.2568278211133855,0.15074045449019827,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.5,3,0.11711590301494508,0.29090998695509285,0.13301641592972005,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.5,4,0.05410005526805661,0.24431629709197122,0.14277265751326854,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.5,5,0.053882284596897416,0.25611585139859383,0.13145543393000192,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.5,6,0.1614736297810333,0.3204067302385587,0.1586179870136102,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.5,7,0.1314843103745792,0.27521081837300276,0.14267222316621486,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.5,8,0.047555613658957885,0.2424469977056544,0.14179646014013303,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.5,9,0.024205044983627026,0.23603841049805308,0.14434461422040104,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.5,10,0.0777170492688997,0.29057443311015346,0.1684783258188002,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.5,11,0.041158014455027085,0.3095974307722989,0.15274800448256542,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.5,12,0.12786507439642317,0.30471874009848704,0.16311452725787934,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.5,13,0.16998150345608284,0.3236596367682638,0.15037823056675143,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.5,14,0.10701420845960953,0.278365186322877,0.16402505321542168,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.5,15,0.1874219230416954,0.34789439110545983,0.15503131509883356,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.5,16,0.16483979410057012,0.3060798605259715,0.13758482653731022,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.5,17,0.05622422404531206,0.21145942953036262,0.1353040901040821,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.5,18,0.038851743237154325,0.24883004617973664,0.13755341687592512,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.5,19,0.1424382154055351,0.3180486472968091,0.1350852025743228,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.7,0,0.048887291641710746,0.21385160278724744,0.13045296081001867,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.7,1,0.09410763648014059,0.25632292089413167,0.1252358528634254,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.7,2,0.04976578933213222,0.24028751617443683,0.15896338291880144,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.7,3,0.1250696841502174,0.2808745223466998,0.13804279899090954,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.7,4,0.059910104095753834,0.23011526681937897,0.1319657797740018,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.7,5,0.05930421648448064,0.2412944455226365,0.12411765976023655,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.7,6,0.1776908435662463,0.3158006327898458,0.12242638225244763,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.7,7,0.11671699822033862,0.24487912796561562,0.10508571856109108,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.7,8,0.035302602376026594,0.2245502525153766,0.1261937544921012,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.7,9,0.02029368159080437,0.21881842018846465,0.13794263133245635,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.7,10,0.09205106347423038,0.27548058131177433,0.14209312079056274,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.7,11,0.04578177858810126,0.27706152716217114,0.13262387574668025,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.7,12,0.13839057500232174,0.28770159617997515,0.12246804551092813,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.7,13,0.1645514924372871,0.30255995498570165,0.13494217130209174,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.7,14,0.08874711979168272,0.24250949747819192,0.13022792241849737,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.7,15,0.18472136928175503,0.3361392913177865,0.14092867226824385,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.7,16,0.16709079960156625,0.2946238784303552,0.12310444591111246,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.7,17,0.06556615504114852,0.20077335659811507,0.10765459214121904,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.7,18,0.026955778801147037,0.23738550589132962,0.1449187694141112,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.7,19,0.14391829098656328,0.30082091614296563,0.11075746970912215,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.9,0,0.06132969869296613,0.1911294075145158,0.08843872324118134,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.9,1,0.09340532273098594,0.2256598127251471,0.09148436581440257,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.9,2,0.0523143591654013,0.18567896088147784,0.09200067333378474,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.9,3,0.1312586059959293,0.2561210672644737,0.0801499418542053,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.9,4,0.0664298104561113,0.18118587765351876,0.08815969143785347,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.9,5,0.08183069595338914,0.23013382357564582,0.09262725223197708,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.9,6,0.19515038804219348,0.31378837731266324,0.10200227990553862,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.9,7,0.08698365559068479,0.19108249940305472,0.08595445714381456,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.9,8,0.038325584397160634,0.2009034527448374,0.08795505217535925,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.9,9,0.02609212689328254,0.17979425983613978,0.0807212028366256,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.9,10,0.11561272310791844,0.24298196529242358,0.09772089738795654,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.9,11,0.051110451933833255,0.23072827657648357,0.10604905574219674,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.9,12,0.14822137333179247,0.2702158958177832,0.09818739099657749,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.9,13,0.14689350546488575,0.2578385543168588,0.1002090905550024,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.9,14,0.055103995774893076,0.2034780863618855,0.10098391251820181,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.9,15,0.17027922571316517,0.2980507856597717,0.08978534380344916,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.9,16,0.1615316503218658,0.2616166674901833,0.092996309571925,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.9,17,0.07920461059105915,0.17305249659340785,0.08387139847393103,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.9,18,0.018896456701847017,0.19823411422522327,0.10067566380123295,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_i,ot,OT,False,0.9,19,0.13839175084124988,0.2629694881969052,0.08941176744930505,results/OT_affine_results_trials=20_n=500_m=500_additive=True_multivariate=True.pt
design_ii,seqot,Seq-OT,False,0.1,0,0.10483543930516581,0.28305454364436866,0.004668014122778629,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.1,1,0.17129101084601545,0.3591887448008463,0.0056544218763636455,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.1,2,0.07375533613424853,0.231821700722274,0.005594198480331798,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.1,3,0.09966875490496921,0.2584856745245163,0.005116604233233968,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.1,4,0.11426909749901847,0.2985706846088053,0.00498561142076101,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.1,5,0.19572638557156485,0.3642174435844753,0.004015162959889016,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.1,6,0.06903579949327182,0.29882901642965864,0.003537079885958958,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.1,7,0.13821326139559162,0.28137433030925046,0.004905374594560181,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.1,8,0.04709675280220702,0.20872877274386387,0.0044723320667418775,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.1,9,0.02773552770381593,0.26008868971213467,0.004027221463413856,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.1,10,0.18140482768618665,0.32249303691256975,0.004618922429516576,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.1,11,0.054748872117467866,0.22130439335418034,0.005321679998840136,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.1,12,0.04423951174427934,0.2332275412377528,0.00486958924895402,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.1,13,0.12426142352372177,0.301903710427687,0.004549419501964153,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.1,14,0.0992692180928012,0.2605368477468661,0.00399774110478491,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.1,15,0.06528733813702366,0.23103299126630158,0.0050083963734354085,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.1,16,0.059412780900093394,0.2583441374533091,0.00478469499178457,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.1,17,0.07914611227572153,0.2397333245204168,0.004639640971835409,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.1,18,0.011035553826939453,0.22010253333427618,0.003252468532676949,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.1,19,0.09657566652810876,0.2629741126512668,0.004232975341597602,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.3,0,0.10794933635017769,0.3019331046461873,0.0048485445320270255,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.3,1,0.1561418594062274,0.3546747040572226,0.00637787203099366,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.3,2,0.06428504990682686,0.22090089017729667,0.0063791359463861354,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.3,3,0.09786638477005664,0.28558996322817126,0.005198296608231005,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.3,4,0.12499824016399257,0.30280487787131616,0.0060127398369051585,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.3,5,0.1715950877067847,0.3676310259124998,0.004359342675216635,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.3,6,0.06618329660641417,0.34923582152510196,0.003650411161300666,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.3,7,0.14751560173408504,0.3118575214928822,0.00537431879849921,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.3,8,0.04548598790712439,0.2547172185449357,0.00484274526665457,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.3,9,0.03163585329090372,0.27407355344049406,0.004351447275271376,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.3,10,0.18510058469618038,0.32968469079230067,0.004909543191546995,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.3,11,0.055943276547494286,0.25276960761584016,0.005673097935972731,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.3,12,0.04760225840698947,0.26372002469743266,0.005277823784504519,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.3,13,0.13639751595913932,0.34880532376326717,0.0049725250655690625,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.3,14,0.11079980139176777,0.2875705788041866,0.004457147858143467,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.3,15,0.04642135477853767,0.24356475519494786,0.005274399686685437,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.3,16,0.06451382210016039,0.28793804164558506,0.005217182368363495,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.3,17,0.07733393686548153,0.26130887290124233,0.004966184227919828,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.3,18,0.02036637437759322,0.2430484775593687,0.0036259861098770258,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.3,19,0.09844650235241081,0.2935960187616804,0.00460087819628406,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.5,0,0.1039662135364718,0.323540140277133,0.004950369943327361,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.5,1,0.1461494511669662,0.36218578655669187,0.006687356958860816,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.5,2,0.057785707658091975,0.22725062867553736,0.006721831024441718,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.5,3,0.09664914691761742,0.32883178700177934,0.006175428003960379,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.5,4,0.13397983804803246,0.3237625657866856,0.0057901891936339885,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.5,5,0.16190983529497452,0.39466694001421126,0.0045771640516388155,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.5,6,0.06539981381211374,0.40785593061743036,0.003751999264549541,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.5,7,0.15399817785553493,0.35997262055380286,0.005977785215971874,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.5,8,0.04624867281267804,0.3196051290411987,0.005013168929464084,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.5,9,0.0324805137563919,0.30542640768644236,0.00479838967410815,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.5,10,0.19276385902387355,0.35201787035830207,0.005143678307160412,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.5,11,0.05955937841342954,0.30368945251568064,0.006463767346191023,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.5,12,0.051832410023577524,0.3053453803381495,0.005354084718460601,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.5,13,0.14771020575450364,0.4026468765243775,0.005469593653810183,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.5,14,0.11767399813397138,0.32710618637160294,0.0049633342113621194,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.5,15,0.034647626014906514,0.28157212981524427,0.0057031645848816355,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.5,16,0.08063463632856346,0.3366668924149826,0.005595806337861378,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.5,17,0.07765153048591382,0.2979559916605916,0.005377405570132504,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.5,18,0.03373156580326271,0.2797052004097204,0.0041076741813211885,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.5,19,0.10177993573007353,0.3444138963626012,0.004913931782006628,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.7,0,0.09889663796994907,0.345908779711263,0.0052288110129529485,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.7,1,0.11936620058017489,0.40101551053843937,0.007122134291860309,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.7,2,0.05638607138833742,0.2579006410465104,0.007230014551428075,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.7,3,0.09730055596594091,0.37521845012589716,0.00684654013874108,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.7,4,0.14149528484417223,0.36358515353998055,0.006149188972211008,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.7,5,0.16875204527381726,0.44985233314673073,0.004802019012673783,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.7,6,0.06650269811166822,0.4717060335249853,0.00392784247284209,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.7,7,0.1594688740533855,0.41986938598835605,0.006211609157896173,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.7,8,0.04751648724119391,0.40183594988811516,0.005796926830009543,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.7,9,0.03450143740297832,0.3415601602699475,0.004992017776126552,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.7,10,0.2048775130712445,0.3954269935630888,0.006016239624073314,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.7,11,0.06184408694726871,0.3619410662818195,0.006392253641475076,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.7,12,0.059098894145314544,0.3661302125438407,0.00559756866102865,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.7,13,0.15823943109635683,0.4622943356061838,0.005839363126656043,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.7,14,0.11669097035143208,0.3788962068776492,0.0052104470117619655,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.7,15,0.05783998615312232,0.35070994208952216,0.00621705952220368,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.7,16,0.10656104020945649,0.40167918587022233,0.0060562750538504595,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.7,17,0.08024369091146634,0.3523775282446878,0.006022354830796756,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.7,18,0.045284384377402495,0.33451323994390036,0.004064074499678011,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.7,19,0.11046505985957052,0.4035724184842738,0.005361325102908387,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.9,0,0.08398479227143883,0.4209560149295537,0.0055714991903844414,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.9,1,0.08514926400933089,0.48625548259289697,0.007511497403370266,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.9,2,0.05810174299027469,0.3518089397847078,0.007855855427186071,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.9,3,0.09821617937045655,0.44621949862406507,0.007748266206490722,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.9,4,0.14512665287409549,0.44921176707464755,0.006296575345519044,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.9,5,0.19256494522010356,0.5639978875646275,0.005003720665041488,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
